
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
                         Sending RANGE_REQ message to cassandra3/172.19.0.2:7000 message size 305 bytes [Messaging-EventLoop-3-2] | 2023-12-14 00:54:47.165007 | 172.19.0.4 |           5254 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-5] | 2023-12-14 00:54:47.165008 | 172.19.0.4 |           5276 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.166000 | 172.19.0.3 |             24 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.3:7000,(-1543956736143153181,-1295821334794878482]) [Native-Transport-Requests-4] | 2023-12-14 00:54:47.166000 | 172.19.0.4 |           5445 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.166000 | 172.19.0.2 |             49 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-5] | 2023-12-14 00:54:47.166001 | 172.19.0.3 |            369 | 127.0.0.1
               Enqueuing request to Full(/172.19.0.2:7000,(-559905642083984842,273385984131216150]) [Native-Transport-Requests-4] | 2023-12-14 00:54:47.166001 | 172.19.0.4 |           5558 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-2] | 2023-12-14 00:54:47.166001 | 172.19.0.2 |            547 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-5] | 2023-12-14 00:54:47.166002 | 172.19.0.3 |            498 | 127.0.0.1
                                                              Submitted 6 concurrent range requests [Native-Transport-Requests-4] | 2023-12-14 00:54:47.166002 | 172.19.0.4 |           5629 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-2] | 2023-12-14 00:54:47.166002 | 172.19.0.2 |            699 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-5] | 2023-12-14 00:54:47.166003 | 172.19.0.3 |            519 | 127.0.0.1
                                   Sending RANGE_REQ message to /172.19.0.3:7000 message size 305 bytes [Messaging-EventLoop-3-5] | 2023-12-14 00:54:47.166003 | 172.19.0.4 |           5633 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.166003 | 172.19.0.2 |            717 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-5] | 2023-12-14 00:54:47.166004 | 172.19.0.3 |            560 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-6] | 2023-12-14 00:54:47.166004 | 172.19.0.4 |           5672 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-2] | 2023-12-14 00:54:47.166004 | 172.19.0.2 |            730 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.166005 | 172.19.0.3 |            633 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-6] | 2023-12-14 00:54:47.166005 | 172.19.0.4 |           5782 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-5] | 2023-12-14 00:54:47.166006 | 172.19.0.3 |            643 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-6] | 2023-12-14 00:54:47.166006 | 172.19.0.4 |           5828 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-4] | 2023-12-14 00:54:47.166007 | 172.19.0.3 |            828 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-6] | 2023-12-14 00:54:47.166007 | 172.19.0.4 |           5873 | 127.0.0.1
                         Sending RANGE_REQ message to cassandra3/172.19.0.2:7000 message size 305 bytes [Messaging-EventLoop-3-2] | 2023-12-14 00:54:47.166008 | 172.19.0.4 |           5915 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-6] | 2023-12-14 00:54:47.166009 | 172.19.0.4 |           5928 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-5] | 2023-12-14 00:54:47.166010 | 172.19.0.4 |           6102 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-5] | 2023-12-14 00:54:47.166011 | 172.19.0.4 |           6155 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-4] | 2023-12-14 00:54:47.167000 | 172.19.0.3 |            895 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-6] | 2023-12-14 00:54:47.167000 | 172.19.0.4 |           6904 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-2] | 2023-12-14 00:54:47.167000 | 172.19.0.2 |            780 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-4] | 2023-12-14 00:54:47.167001 | 172.19.0.3 |            917 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-6] | 2023-12-14 00:54:47.167001 | 172.19.0.4 |           6992 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-2] | 2023-12-14 00:54:47.167001 | 172.19.0.2 |            845 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-4] | 2023-12-14 00:54:47.167002 | 172.19.0.3 |            961 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-3] | 2023-12-14 00:54:47.167002 | 172.19.0.2 |            921 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-4] | 2023-12-14 00:54:47.167003 | 172.19.0.3 |           1015 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-3] | 2023-12-14 00:54:47.167003 | 172.19.0.2 |           1022 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-5] | 2023-12-14 00:54:47.167004 | 172.19.0.3 |           1462 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-3] | 2023-12-14 00:54:47.167004 | 172.19.0.2 |           1061 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-5] | 2023-12-14 00:54:47.167005 | 172.19.0.3 |           1551 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-3] | 2023-12-14 00:54:47.167005 | 172.19.0.2 |           1116 | 127.0.0.1
                                                                             Enqueuing response to /172.19.0.4:7000 [ReadStage-5] | 2023-12-14 00:54:47.167006 | 172.19.0.3 |           1593 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-3] | 2023-12-14 00:54:47.167006 | 172.19.0.2 |           1172 | 127.0.0.1
                          Sending RANGE_RSP message to cassandra1/172.19.0.4:7000 message size 40 bytes [Messaging-EventLoop-3-4] | 2023-12-14 00:54:47.167007 | 172.19.0.3 |           1741 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-4] | 2023-12-14 00:54:47.167008 | 172.19.0.3 |           1786 | 127.0.0.1
